,case_type,age,sex,race,is_poor,bond,bond_type,prior_F,prior_M,gini,released,sentence_type,sentence,bond_NA,held_wo_bail,sentence_NA
10954,F,18.0,M,B,0.0,1500.0,3,0.0,0.0,0.5,1.0,4.0,0.0,False,False,True
10955,M,19.0,M,B,1.0,1500.0,3,0.0,2.0,0.5,1.0,1.0,12.0,False,False,False
10956,F,27.0,M,B,1.0,1500.0,2,1.0,4.0,0.5,1.0,4.0,0.0,False,False,True
10957,F,25.0,M,B,1.0,,1,0.0,1.0,0.5,1.0,4.0,0.0,True,True,True
10958,F,33.0,M,B,1.0,,1,0.0,3.0,0.5,1.0,1.0,6.0,True,True,False
10959,S,24.0,M,B,1.0,1500.0,2,0.0,3.0,0.42,1.0,0.0,0.0,False,False,False
10960,S,28.0,F,B,1.0,1500.0,3,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
10961,F,35.0,M,B,1.0,15000.0,3,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
10962,F,27.0,M,W,1.0,,1,3.0,4.0,0.42,1.0,0.0,36.0,True,True,False
10963,M,27.0,M,B,0.0,0.0,4,0.0,2.0,0.42,1.0,0.0,0.0,False,False,False
10964,S,34.0,M,B,0.0,2500.0,2,2.0,13.0,0.42,1.0,4.0,0.0,False,False,True
10965,F,29.0,F,W,0.0,10000.0,3,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
10966,F,22.0,M,B,0.0,,1,2.0,1.0,0.42,1.0,4.0,0.0,True,True,True
10967,M,45.0,M,B,0.0,0.0,4,0.0,1.0,0.42,1.0,0.0,0.0,False,False,False
10968,F,29.0,M,W,0.0,,1,0.0,0.0,0.54,1.0,0.0,6.0,True,True,False
10969,M,21.0,M,W,0.0,0.0,4,0.0,0.0,0.54,1.0,0.0,0.0,False,False,False
10970,M,18.0,F,,0.0,0.0,4,0.0,0.0,0.54,1.0,4.0,0.0,False,False,True
10971,M,42.0,M,B,1.0,7500.0,3,0.0,0.0,0.54,1.0,1.0,6.0,False,False,False
10972,S,51.0,F,B,1.0,,1,5.0,25.0,0.54,1.0,4.0,0.0,True,True,True
10973,M,30.0,M,B,1.0,500.0,3,3.0,7.0,0.54,1.0,4.0,0.0,False,False,True
10974,F,21.0,M,B,1.0,,1,0.0,2.0,0.54,0.0,2.0,120.0,True,True,False
10975,S,23.0,M,B,1.0,,1,0.0,9.0,0.54,1.0,0.0,0.0,True,True,False
10976,F,39.0,M,B,1.0,,1,5.0,10.0,0.54,1.0,1.0,198.0,True,True,False
10977,S,28.0,F,B,0.0,0.0,4,0.0,2.0,0.54,1.0,4.0,0.0,False,False,True
10978,M,32.0,F,W,0.0,0.0,4,0.0,1.0,0.54,1.0,0.0,0.0,False,False,False
10979,F,51.0,M,B,1.0,1000.0,2,2.0,0.0,0.54,1.0,4.0,0.0,False,False,True
10980,M,59.0,M,W,0.0,1000.0,3,0.0,0.0,0.54,1.0,0.0,3.0,False,False,False
10981,M,25.0,F,B,1.0,,1,0.0,1.0,0.54,1.0,4.0,0.0,True,True,True
10982,M,36.0,M,B,1.0,500.0,3,1.0,8.0,0.54,1.0,0.0,12.0,False,False,False
10983,F,56.0,M,B,1.0,,1,9.0,54.0,0.54,0.0,1.0,18.0,True,True,False
10984,M,30.0,M,B,1.0,1500.0,3,1.0,4.0,0.54,1.0,0.0,0.164271047227926,False,False,False
10985,F,48.0,F,B,1.0,,1,4.0,16.0,0.54,1.0,0.0,12.0,True,True,False
10986,F,49.0,M,B,1.0,500.0,2,9.0,3.0,0.54,1.0,0.0,96.0,False,False,False
10987,M,44.0,M,B,1.0,3000.0,3,4.0,0.0,0.54,1.0,4.0,0.0,False,False,True
10988,F,20.0,M,B,1.0,,1,0.0,4.0,0.54,1.0,0.0,12.0,True,True,False
10989,F,44.0,M,W,1.0,2000.0,2,0.0,12.0,0.47,1.0,1.0,12.0,False,False,False
10990,M,39.0,M,W,0.0,0.0,4,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
10991,F,32.0,F,W,1.0,,1,34.0,4.0,0.47,0.0,1.0,12.0,True,True,False
10992,M,58.0,M,W,0.0,0.0,4,4.0,12.0,0.47,1.0,0.0,0.0,False,False,False
10993,M,32.0,M,W,0.0,0.0,4,0.0,4.0,0.47,1.0,4.0,0.0,False,False,True
10994,M,21.0,M,W,0.0,0.0,4,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
10995,M,28.0,M,B,1.0,,1,0.0,6.0,0.47,0.0,1.0,0.328542094455852,True,True,False
10996,M,60.0,M,W,0.0,0.0,4,2.0,1.0,0.47,1.0,0.0,0.0,False,False,False
10997,M,25.0,M,W,0.0,0.0,4,0.0,1.0,0.47,1.0,4.0,0.0,False,False,True
10998,M,68.0,F,W,0.0,750.0,3,0.0,0.0,0.44,1.0,0.0,0.985626283367556,False,False,False
10999,M,31.0,M,W,0.0,0.0,4,4.0,2.0,0.44,1.0,0.0,0.0,False,False,False
11000,M,32.0,M,B,0.0,1500.0,3,5.0,4.0,0.44,1.0,4.0,0.0,False,False,True
11001,M,49.0,M,W,1.0,,1,0.0,6.0,0.44,1.0,4.0,0.0,True,True,True
11002,S,23.0,M,W,0.0,2000.0,3,0.0,1.0,0.44,1.0,4.0,0.0,False,False,True
11003,M,37.0,M,B,0.0,1500.0,3,0.0,1.0,0.44,1.0,4.0,0.0,False,False,True
11004,S,28.0,M,W,1.0,,1,0.0,1.0,0.44,1.0,0.0,2.0,True,True,False
11005,F,20.0,M,W,1.0,2500.0,3,0.0,0.0,0.44,1.0,0.0,24.0,False,False,False
11006,M,52.0,M,W,0.0,0.0,4,3.0,13.0,0.44,1.0,0.0,0.0,False,False,False
11007,M,48.0,M,W,0.0,1000.0,2,0.0,6.0,0.43,1.0,0.0,2.0,False,False,False
11008,S,22.0,M,W,0.0,2000.0,3,0.0,1.0,0.43,1.0,4.0,0.0,False,False,True
11009,M,31.0,M,B,0.0,0.0,4,0.0,7.0,0.43,1.0,4.0,0.0,False,False,True
11010,S,50.0,M,W,1.0,2000.0,2,6.0,13.0,0.43,1.0,0.0,0.0,False,False,False
11011,S,26.0,M,B,0.0,1500.0,3,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
11012,F,32.0,M,B,1.0,,1,0.0,4.0,0.42,1.0,4.0,0.0,True,True,True
11013,F,18.0,M,B,1.0,,1,0.0,0.0,0.42,1.0,2.0,110.956878850103,True,True,False
11014,M,58.0,M,W,1.0,5000.0,2,12.0,6.0,0.42,1.0,4.0,0.0,False,False,True
11015,F,24.0,M,B,1.0,,1,0.0,0.0,0.42,1.0,1.0,12.1642710472279,True,True,False
11016,F,39.0,F,W,1.0,,1,0.0,8.0,0.42,0.0,0.0,48.0,True,True,False
11017,F,40.0,M,W,1.0,,1,6.0,9.0,0.42,0.0,1.0,0.492813141683778,True,True,False
11018,F,20.0,F,B,0.0,,1,0.0,0.0,0.42,1.0,1.0,12.1642710472279,True,True,False
11019,F,23.0,M,B,1.0,3000.0,2,1.0,5.0,0.42,1.0,4.0,0.0,False,False,True
11020,S,43.0,M,B,0.0,,1,13.0,5.0,0.42,0.0,0.0,0.0,True,True,False
11021,M,30.0,M,W,0.0,2500.0,3,0.0,0.0,0.42,1.0,0.0,12.1642710472279,False,False,False
11022,F,32.0,F,B,1.0,1000.0,3,0.0,0.0,0.42,1.0,0.0,3.0,False,False,False
11023,M,35.0,M,B,0.0,3000.0,2,3.0,3.0,0.42,0.0,1.0,9.0,False,False,False
11024,M,26.0,F,B,1.0,4000.0,2,5.0,7.0,0.42,1.0,1.0,3.0,False,False,False
11025,M,21.0,M,B,1.0,2500.0,3,0.0,0.0,0.42,1.0,0.0,12.1642710472279,False,False,False
11026,F,43.0,M,B,0.0,2500.0,2,1.0,7.0,0.42,1.0,4.0,0.0,False,False,True
11027,I,36.0,F,W,0.0,2500.0,2,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
11028,M,31.0,M,W,0.0,2500.0,2,0.0,0.0,0.42,1.0,0.0,12.1642710472279,False,False,False
11029,M,38.0,M,W,0.0,2000.0,3,1.0,3.0,0.42,1.0,1.0,12.1642710472279,False,False,False
11030,M,28.0,F,W,0.0,1500.0,2,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11031,M,20.0,M,B,1.0,2500.0,3,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
11032,F,26.0,M,B,0.0,,1,2.0,2.0,0.42,0.0,1.0,24.1642710472279,True,True,False
11033,M,26.0,M,W,1.0,,1,1.0,1.0,0.42,0.0,0.0,0.0,True,True,False
11034,M,21.0,M,B,0.0,1500.0,3,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11035,S,42.0,M,W,0.0,,1,10.0,11.0,0.42,0.0,0.0,0.0,True,True,False
11036,M,26.0,M,B,0.0,0.0,4,0.0,3.0,0.42,1.0,0.0,0.0,False,False,False
11037,S,32.0,M,W,1.0,5000.0,3,0.0,5.0,0.42,1.0,0.0,0.0,False,False,False
11038,M,22.0,M,B,1.0,1500.0,2,0.0,14.0,0.42,1.0,0.0,0.0,False,False,False
11039,F,20.0,M,W,1.0,,1,2.0,1.0,0.43,0.0,2.0,72.0,True,True,False
11040,F,28.0,F,W,1.0,,1,0.0,4.0,0.43,1.0,0.0,48.0,True,True,False
11041,M,51.0,M,B,0.0,0.0,4,3.0,25.0,0.52,1.0,0.0,0.0,False,False,False
11042,M,33.0,F,W,,1500.0,2,0.0,0.0,0.52,1.0,,,False,False,True
11043,F,30.0,M,W,1.0,,1,0.0,0.0,0.52,0.0,4.0,0.0,True,True,True
11044,M,22.0,M,W,0.0,0.0,4,,,0.52,1.0,4.0,0.0,False,False,True
11045,M,20.0,M,W,0.0,,1,0.0,1.0,0.45,0.0,0.0,12.0,True,True,False
11046,M,31.0,F,W,,5000.0,3,2.0,3.0,0.45,1.0,4.0,0.0,False,False,True
11047,M,40.0,M,B,0.0,0.0,4,0.0,0.0,0.45,1.0,0.0,0.0,False,False,False
11048,M,56.0,M,B,0.0,0.0,4,0.0,0.0,0.45,1.0,0.0,0.0,False,False,False
11049,M,33.0,M,W,0.0,0.0,4,0.0,5.0,0.46,1.0,0.0,0.0,False,False,False
11050,M,41.0,F,W,1.0,3000.0,3,0.0,0.0,0.46,1.0,4.0,0.0,False,False,True
11051,M,21.0,M,W,0.0,0.0,4,0.0,0.0,0.47,1.0,4.0,0.0,False,False,True
11052,M,18.0,M,B,1.0,2500.0,2,0.0,0.0,0.47,1.0,1.0,6.0,False,False,False
11053,F,55.0,M,W,1.0,,1,4.0,6.0,0.47,0.0,4.0,0.0,True,True,True
11054,M,27.0,M,B,0.0,0.0,4,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
11055,M,29.0,M,W,0.0,0.0,4,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
11056,M,27.0,F,W,1.0,1500.0,3,0.0,0.0,0.44,1.0,1.0,6.0,False,False,False
11057,F,63.0,M,W,1.0,0.0,5,0.0,3.0,0.44,1.0,1.0,36.0,False,False,False
11058,F,26.0,F,W,1.0,2000.0,3,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
11059,M,43.0,M,W,1.0,2500.0,3,5.0,2.0,0.42,1.0,4.0,0.0,False,False,True
11060,F,18.0,M,B,1.0,,1,0.0,0.0,0.43,1.0,0.0,24.0,True,True,False
11061,M,30.0,M,B,1.0,5000.0,3,0.0,3.0,0.43,1.0,0.0,2.98562628336756,False,False,False
11062,M,32.0,M,W,1.0,2000.0,2,0.0,0.0,0.44,1.0,1.0,6.0,False,False,False
11063,M,24.0,M,W,,1500.0,2,1.0,9.0,0.44,1.0,4.0,0.0,False,False,True
11064,M,42.0,F,B,0.0,0.0,4,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
11065,F,22.0,M,W,0.0,18000.0,2,0.0,3.0,0.44,0.0,4.0,0.0,False,False,True
11066,M,39.0,F,B,0.0,0.0,4,0.0,1.0,0.44,1.0,4.0,0.0,False,False,True
11067,F,27.0,F,B,1.0,3000.0,3,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
11068,M,40.0,F,W,0.0,0.0,4,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
11069,M,18.0,M,W,1.0,2000.0,3,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
11070,M,23.0,M,W,0.0,0.0,4,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
11071,F,37.0,M,W,1.0,3000.0,3,0.0,0.0,0.44,1.0,1.0,12.0,False,False,False
11072,F,30.0,M,W,1.0,500.0,2,5.0,12.0,0.44,1.0,1.0,12.1642710472279,False,False,False
11073,S,30.0,M,B,1.0,,1,4.0,2.0,0.44,,0.0,0.0,True,True,False
11074,F,59.0,M,W,0.0,,1,0.0,0.0,0.44,1.0,1.0,60.0,True,True,False
11075,F,46.0,M,W,1.0,,1,7.0,1.0,0.44,0.0,1.0,24.0,True,True,False
11076,M,34.0,M,W,1.0,2500.0,2,3.0,6.0,0.43,1.0,1.0,3.0,False,False,False
11077,M,24.0,M,,0.0,1000.0,3,0.0,1.0,0.43,1.0,0.0,0.0,False,False,False
11078,M,30.0,F,W,1.0,,1,1.0,15.0,0.43,0.0,1.0,3.0,True,True,False
11079,S,51.0,M,W,0.0,1000.0,2,0.0,1.0,0.43,1.0,4.0,0.0,False,False,True
11080,F,38.0,M,W,1.0,2500.0,3,0.0,1.0,0.43,1.0,4.0,0.0,False,False,True
11081,M,25.0,M,W,0.0,3000.0,3,0.0,1.0,0.45,1.0,1.0,15.0,False,False,False
11082,F,27.0,M,B,0.0,7500.0,2,0.0,1.0,0.44,1.0,4.0,0.0,False,False,True
11083,S,36.0,F,W,0.0,,1,1.0,3.0,0.48,0.0,4.0,0.0,True,True,True
11084,M,37.0,F,W,0.0,,1,0.0,7.0,0.44,1.0,1.0,6.98562628336756,True,True,False
11085,M,58.0,M,W,0.0,0.0,4,2.0,6.0,0.44,1.0,0.0,0.0,False,False,False
11086,F,27.0,M,W,0.0,1500.0,2,1.0,4.0,0.39,1.0,0.0,12.0,False,False,False
11087,M,27.0,M,W,0.0,0.0,4,0.0,3.0,0.44,1.0,0.0,0.0,False,False,False
11088,F,29.0,M,B,1.0,2500.0,3,0.0,1.0,0.5,1.0,4.0,0.0,False,False,True
11089,M,39.0,M,W,0.0,1000.0,3,0.0,0.0,0.41,1.0,1.0,6.0,False,False,False
11090,M,21.0,M,B,1.0,0.0,5,0.0,2.0,0.41,1.0,0.0,12.1642710472279,False,False,False
11091,F,30.0,F,W,1.0,,1,7.0,1.0,0.41,1.0,4.0,0.0,True,True,True
11092,M,37.0,M,W,0.0,1500.0,2,0.0,1.0,0.41,1.0,1.0,0.328542094455852,False,False,False
11093,F,32.0,M,W,1.0,,1,7.0,9.0,0.41,1.0,0.0,24.0,True,True,False
11094,F,31.0,F,W,1.0,,1,0.0,0.0,0.41,1.0,1.0,14.0,True,True,False
11095,M,21.0,M,W,0.0,1000.0,3,0.0,1.0,0.41,1.0,1.0,6.0,False,False,False
11096,M,22.0,M,W,0.0,0.0,4,0.0,2.0,0.41,1.0,0.0,0.0,False,False,False
11097,F,31.0,M,W,1.0,1500.0,3,0.0,0.0,0.41,1.0,0.0,132.0,False,False,False
11098,M,29.0,F,W,1.0,1500.0,3,0.0,2.0,0.41,1.0,4.0,0.0,False,False,True
11099,S,33.0,M,B,1.0,,1,3.0,14.0,0.41,0.0,0.0,0.0,True,True,False
11100,M,41.0,M,B,0.0,,1,2.0,9.0,0.41,1.0,4.0,0.0,True,True,True
11101,M,32.0,M,W,0.0,0.0,5,0.0,3.0,0.41,1.0,0.0,6.0,False,False,False
11102,F,25.0,M,W,1.0,5000.0,2,9.0,9.0,0.41,1.0,2.0,226.0,False,False,False
11103,F,52.0,F,W,1.0,,1,7.0,11.0,0.41,1.0,4.0,0.0,True,True,True
11104,F,20.0,M,B,1.0,,1,0.0,0.0,0.41,1.0,4.0,0.0,True,True,True
11105,M,30.0,M,W,0.0,10000.0,3,0.0,0.0,0.41,1.0,1.0,6.0,False,False,False
11106,F,33.0,M,B,1.0,,1,0.0,10.0,0.41,1.0,4.0,0.0,True,True,True
11107,F,32.0,F,W,0.0,,1,0.0,6.0,0.41,0.0,0.0,60.0,True,True,False
11108,M,49.0,M,W,1.0,1500.0,3,0.0,0.0,0.41,1.0,4.0,0.0,False,False,True
11109,M,23.0,M,B,0.0,1500.0,3,0.0,0.0,0.41,1.0,0.0,6.0,False,False,False
11110,F,29.0,M,B,1.0,1500.0,3,0.0,3.0,0.41,1.0,1.0,12.0,False,False,False
11111,M,49.0,M,B,0.0,0.0,5,5.0,11.0,0.41,1.0,0.0,0.0,False,False,False
11112,M,58.0,M,W,0.0,0.0,5,0.0,0.0,0.41,1.0,1.0,6.0,False,False,False
11113,M,41.0,M,B,0.0,,1,1.0,8.0,0.45,1.0,4.0,0.0,True,True,True
11114,S,24.0,M,W,0.0,3000.0,3,0.0,4.0,0.42,1.0,4.0,0.0,False,False,True
11115,F,25.0,M,B,0.0,4500.0,2,2.0,4.0,0.42,1.0,1.0,72.0,False,False,False
11116,M,46.0,M,W,0.0,0.0,4,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11117,F,34.0,M,B,0.0,1500.0,2,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
11118,M,38.0,M,B,1.0,2000.0,3,0.0,0.0,0.42,1.0,0.0,0.985626283367556,False,False,False
11119,F,33.0,F,W,0.0,,1,0.0,0.0,0.42,1.0,1.0,12.9856262833676,True,True,False
11120,M,23.0,M,W,0.0,1000.0,3,0.0,0.0,0.42,1.0,0.0,0.985626283367556,False,False,False
11121,M,38.0,M,A,0.0,0.0,4,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11122,M,32.0,F,W,1.0,3000.0,3,0.0,3.0,0.42,1.0,4.0,0.0,False,False,True
11123,F,22.0,M,W,1.0,,1,0.0,8.0,0.42,0.0,4.0,0.0,True,True,True
11124,F,47.0,M,B,1.0,1500.0,2,0.0,6.0,0.42,1.0,4.0,0.0,False,False,True
11125,M,28.0,M,W,0.0,0.0,4,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11126,M,40.0,M,W,0.0,2000.0,3,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11127,F,27.0,M,W,1.0,2500.0,2,0.0,0.0,0.42,1.0,1.0,12.0,False,False,False
11128,M,27.0,M,W,1.0,1000.0,3,0.0,0.0,0.42,1.0,0.0,0.985626283367556,False,False,False
11129,F,28.0,F,W,0.0,2500.0,2,0.0,0.0,0.42,1.0,1.0,12.0,False,False,False
11130,M,20.0,M,W,0.0,0.0,4,0.0,4.0,0.42,1.0,0.0,0.0,False,False,False
11131,F,38.0,M,B,1.0,,1,12.0,8.0,0.42,0.0,4.0,0.0,True,True,True
11132,M,37.0,M,B,0.0,0.0,4,0.0,4.0,0.42,1.0,0.0,0.0,False,False,False
11133,M,34.0,M,B,1.0,1000.0,2,0.0,0.0,0.42,1.0,0.0,0.328542094455852,False,False,False
11134,M,29.0,M,B,1.0,1000.0,3,1.0,4.0,0.42,1.0,0.0,6.0,False,False,False
11135,F,22.0,M,W,0.0,1000.0,2,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
11136,M,22.0,M,B,0.0,1000.0,3,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
11137,S,34.0,M,B,1.0,,1,0.0,1.0,0.42,0.0,4.0,0.0,True,True,True
11138,M,51.0,F,W,,2500.0,3,,,0.42,1.0,,,False,False,True
11139,M,25.0,M,W,1.0,2000.0,3,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
11140,M,37.0,F,W,1.0,3000.0,3,0.0,2.0,0.42,1.0,1.0,3.0,False,False,False
11141,M,51.0,M,W,0.0,0.0,4,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11142,M,45.0,M,W,0.0,3000.0,3,0.0,3.0,0.42,1.0,0.0,0.0,False,False,False
11143,M,39.0,M,W,0.0,0.0,4,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11144,M,48.0,M,W,0.0,2500.0,3,0.0,0.0,0.42,1.0,0.0,2.0,False,False,False
11145,M,35.0,F,W,0.0,1000.0,3,0.0,0.0,0.42,1.0,0.0,2.0,False,False,False
11146,M,24.0,M,B,0.0,500.0,3,0.0,1.0,0.42,1.0,0.0,0.0,False,False,False
11147,M,33.0,M,W,0.0,3000.0,3,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
11148,M,30.0,M,W,1.0,3000.0,2,0.0,2.0,0.42,1.0,4.0,0.0,False,False,True
11149,F,19.0,M,B,1.0,1000.0,2,0.0,0.0,0.42,1.0,0.0,6.0,False,False,False
11150,M,21.0,M,A,0.0,2000.0,3,0.0,0.0,0.42,1.0,0.0,0.985626283367556,False,False,False
11151,F,24.0,M,B,1.0,3000.0,3,0.0,0.0,0.42,1.0,0.0,3.0,False,False,False
11152,M,32.0,F,W,0.0,0.0,4,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
11153,M,30.0,M,W,0.0,1500.0,2,0.0,0.0,0.42,1.0,1.0,3.0,False,False,False
11154,S,19.0,F,B,1.0,1500.0,2,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
11155,M,21.0,M,W,1.0,2500.0,3,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
11156,F,51.0,M,W,0.0,3500.0,2,0.0,4.0,0.42,1.0,4.0,0.0,False,False,True
11157,M,29.0,M,B,0.0,2500.0,2,4.0,4.0,0.44,1.0,4.0,0.0,False,False,True
11158,M,23.0,M,,0.0,2500.0,3,0.0,1.0,0.39,1.0,0.0,4.0,False,False,False
11159,M,49.0,F,W,1.0,1500.0,3,6.0,2.0,0.39,1.0,0.0,6.0,False,False,False
11160,M,26.0,M,W,0.0,0.0,4,0.0,0.0,0.39,1.0,0.0,0.0,False,False,False
11161,M,22.0,M,W,0.0,2500.0,3,0.0,0.0,0.39,1.0,1.0,4.0,False,False,False
11162,F,35.0,M,W,1.0,,1,20.0,10.0,0.39,1.0,4.0,0.0,True,True,True
11163,F,25.0,F,W,1.0,1500.0,2,1.0,1.0,0.4,1.0,0.0,6.0,False,False,False
11164,F,28.0,M,A,1.0,,1,0.0,4.0,0.4,1.0,4.0,0.0,True,True,True
11165,M,38.0,F,W,1.0,2500.0,3,0.0,5.0,0.4,1.0,4.0,0.0,False,False,True
11166,M,25.0,M,W,0.0,1000.0,3,0.0,0.0,0.4,1.0,1.0,3.0,False,False,False
11167,F,40.0,M,W,1.0,,1,11.0,10.0,0.46,1.0,1.0,96.0328542094456,True,True,False
11168,M,48.0,M,B,0.0,0.0,4,4.0,2.0,0.44,1.0,0.0,0.0,False,False,False
11169,M,42.0,F,W,0.0,0.0,4,3.0,12.0,0.44,1.0,0.0,0.0,False,False,False
11170,M,56.0,M,B,0.0,5000.0,3,0.0,0.0,0.39,1.0,1.0,6.0,False,False,False
11171,M,45.0,F,W,0.0,1500.0,3,0.0,0.0,0.39,1.0,0.0,6.0,False,False,False
11172,S,32.0,F,B,1.0,,1,0.0,1.0,0.39,0.0,1.0,0.328542094455852,True,True,False
11173,M,26.0,M,B,0.0,4000.0,3,0.0,0.0,0.46,1.0,0.0,12.0,False,False,False
11174,F,43.0,F,B,0.0,2500.0,2,0.0,0.0,0.46,1.0,4.0,0.0,False,False,True
11175,M,29.0,M,I,0.0,1500.0,2,0.0,1.0,0.46,1.0,1.0,12.0,False,False,False
11176,M,25.0,F,B,0.0,0.0,5,0.0,0.0,0.46,1.0,0.0,6.0,False,False,False
11177,F,18.0,M,B,1.0,2500.0,3,0.0,0.0,0.46,1.0,0.0,0.985626283367556,False,False,False
11178,S,32.0,F,B,1.0,1000.0,2,0.0,0.0,0.46,1.0,1.0,0.328542094455852,False,False,False
11179,M,46.0,M,B,0.0,1500.0,3,1.0,11.0,0.46,1.0,1.0,3.98562628336756,False,False,False
11180,F,24.0,M,B,1.0,,1,0.0,3.0,0.46,0.0,1.0,24.0,True,True,False
11181,M,63.0,M,W,0.0,3500.0,3,0.0,0.0,0.46,1.0,1.0,6.0,False,False,False
11182,F,55.0,M,W,1.0,5000.0,2,0.0,7.0,0.46,1.0,0.0,120.0,False,False,False
11183,F,39.0,M,W,1.0,,1,9.0,21.0,0.46,0.0,2.0,52.0,True,True,False
11184,F,43.0,M,B,0.0,,1,0.0,1.0,0.46,0.0,1.0,12.0,True,True,False
11185,S,27.0,F,W,1.0,,1,0.0,4.0,0.46,1.0,4.0,0.0,True,True,True
11186,M,23.0,F,B,1.0,1500.0,3,0.0,0.0,0.46,1.0,1.0,12.0,False,False,False
11187,S,23.0,M,B,1.0,1500.0,2,0.0,8.0,0.46,1.0,1.0,0.328542094455852,False,False,False
11188,M,30.0,M,W,0.0,2000.0,2,4.0,5.0,0.45,1.0,0.0,0.0,False,False,False
11189,F,39.0,M,W,1.0,5000.0,2,5.0,5.0,0.45,1.0,4.0,0.0,False,False,True
11190,F,26.0,F,W,1.0,,1,6.0,9.0,0.45,0.0,1.0,12.0,True,True,False
11191,S,47.0,F,W,1.0,1500.0,2,1.0,6.0,0.45,1.0,1.0,0.985626283367556,False,False,False
11192,F,29.0,F,W,1.0,5000.0,2,2.0,1.0,0.45,1.0,4.0,0.0,False,False,True
11193,M,62.0,M,W,0.0,0.0,4,0.0,1.0,0.45,1.0,0.0,0.0,False,False,False
11194,M,59.0,F,W,0.0,1000.0,2,64.0,3.0,0.41,1.0,0.0,0.985626283367556,False,False,False
11195,M,26.0,M,W,0.0,1000.0,3,0.0,0.0,0.41,1.0,0.0,0.985626283367556,False,False,False
11196,M,67.0,M,B,1.0,1500.0,2,0.0,10.0,0.41,1.0,4.0,0.0,False,False,True
11197,M,19.0,M,B,0.0,2000.0,3,0.0,0.0,0.37,1.0,4.0,0.0,False,False,True
11198,S,32.0,M,B,0.0,1500.0,3,0.0,1.0,0.47,1.0,4.0,0.0,False,False,True
11199,F,40.0,F,W,1.0,2000.0,2,0.0,0.0,0.48,1.0,0.0,60.0,False,False,False
11200,M,58.0,M,W,1.0,1000.0,3,0.0,0.0,0.48,1.0,1.0,0.985626283367556,False,False,False
11201,M,45.0,M,W,0.0,0.0,4,6.0,5.0,0.48,1.0,0.0,0.0,False,False,False
11202,M,33.0,M,W,0.0,0.0,5,0.0,0.0,0.38,1.0,4.0,0.0,False,False,True
11203,M,21.0,M,B,,500.0,3,0.0,0.0,0.38,1.0,0.0,0.0,False,False,False
11204,M,57.0,M,W,0.0,0.0,4,1.0,8.0,0.38,1.0,0.0,0.0,False,False,False
11205,F,18.0,M,B,,2000.0,2,0.0,2.0,0.38,1.0,1.0,6.0,False,False,False
11206,M,25.0,M,W,,1000.0,3,0.0,0.0,0.38,1.0,1.0,2.95687885010267,False,False,False
11207,M,35.0,M,B,0.0,3000.0,3,0.0,1.0,0.38,1.0,0.0,5.91375770020534,False,False,False
11208,S,35.0,M,W,0.0,,1,,,0.38,0.0,4.0,0.0,True,True,True
11209,M,54.0,M,B,1.0,,1,12.0,11.0,0.38,0.0,4.0,0.0,True,True,True
11210,M,25.0,M,A,0.0,0.0,4,0.0,0.0,0.38,1.0,4.0,0.0,False,False,True
11211,M,20.0,M,W,0.0,1000.0,3,0.0,0.0,0.38,1.0,4.0,0.0,False,False,True
11212,F,23.0,M,B,,,1,0.0,1.0,0.38,1.0,0.0,3.94250513347023,True,True,False
11213,M,32.0,M,W,0.0,1500.0,3,0.0,0.0,0.38,1.0,1.0,2.95687885010267,False,False,False
11214,S,33.0,F,W,0.0,0.0,4,0.0,0.0,0.38,1.0,0.0,0.0,False,False,False
11215,M,53.0,M,W,,2000.0,3,0.0,1.0,0.38,1.0,1.0,2.95687885010267,False,False,False
